Molec_name	Conn_12	Conn_17	Conn_2	Conn_23	Conn_3	Conn_34	Conn_4	Conn_45	Conn_67	Conn_7	Ox_N1	Ox_O2	Ox_O3	Ox_N4	Ox_O5	Ox_O6	Central_bond	LS	Ox_state	DHI/DHICA	G_rel	E_S1	f_S1	E_S2	f_S2	E_S3	f_S3	G_rel_norm	E_S1_norm	E_S2_norm	E_S3_norm	log_f_S1_norm	log_f_S2_norm	log_f_S3_norm
s.lin.t.44.2.110-110	0	0	0	0	0	0	1	0	0	0	1	1	0	1	1	0	1	0	2	1	95.8	1.82	0.0299	1.90	0.0038	2.93	0.0007	0.8360	-0.341	-0.484	-0.101	0.3258	0.0126	-0.3006
s.lin.t.47.1.000-110	0	0	0	0	0	0	1	0	0	1	0	0	0	1	1	0	1	0	1	1	100.8	1.95	0.0052	2.54	0.0076	2.77	0.0117	0.8565	-0.281	-0.151	-0.196	0.0360	0.1308	0.1631
s.lin.t.47.1.110-000	0	0	0	0	0	0	1	0	0	1	1	1	0	0	0	0	1	0	1	1	101.1	1.85	0.0261	2.25	0.0106	2.42	0.0444	0.8577	-0.327	-0.302	-0.405	0.3033	0.1875	0.3827
s.lin.t.47.2.011-110	0	0	0	0	0	0	1	0	0	1	0	1	1	1	1	0	1	0	2	1	85.8	1.85	0.0796	1.99	0.0120	2.39	0.0002	0.7916	-0.327	-0.438	-0.423	0.4880	0.2086	-0.5068
s.lin.t.47.2.101-110	0	0	0	0	0	0	1	0	0	1	1	0	1	1	1	0	1	0	2	1	94.3	1.99	0.0067	2.04	0.0212	2.91	0.0095	0.8296	-0.262	-0.411	-0.113	0.0780	0.3056	0.1288
s.lin.t.47.2.110-011	0	0	0	0	0	0	1	0	0	1	1	1	0	0	1	1	1	0	2	1	84.9	1.79	0.0713	1.98	0.0363	2.40	0.0451	0.7874	-0.355	-0.443	-0.417	0.4697	0.3973	0.3852
s.lin.t.47.2.110-101	0	0	0	0	0	0	1	0	0	1	1	1	0	1	0	1	1	0	2	1	95.3	1.88	0.0203	1.93	0.0171	2.98	0.0165	0.8339	-0.313	-0.469	-0.071	0.2616	0.2690	0.2197
s.lin.t.47.2.110-110	0	0	0	0	0	0	1	0	0	1	1	1	0	1	1	0	1	0	2	1	95.0	1.91	0.0162	2.04	0.0060	2.68	0.0370	0.8326	-0.299	-0.411	-0.250	0.2242	0.0905	0.3527
s.lin.t.77.1.000-110	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	1	0	1	1	98.8	1.88	0.0047	2.49	0.0039	2.65	0.0445	0.8484	-0.313	-0.177	-0.268	0.0193	0.0170	0.3830
s.lin.t.77.2.011-110	0	0	0	0	0	0	0	0	0	1	0	1	1	1	1	0	1	0	2	1	85.4	1.89	0.0615	1.96	0.0140	2.41	0.0002	0.7897	-0.309	-0.453	-0.411	0.4452	0.2349	-0.5068
s.lin.t.77.2.101-110	0	0	0	0	0	0	0	0	0	1	1	0	1	1	1	0	1	0	2	1	94.7	1.98	0.0200	2.03	0.0056	2.67	0.0525	0.8313	-0.267	-0.417	-0.256	0.2592	0.0787	0.4103
s.lin.t.77.2.110-011	0	0	0	0	0	0	0	0	0	1	1	1	0	0	1	1	1	0	2	1	85.4	1.89	0.0616	1.96	0.0139	2.41	0.0002	0.7897	-0.309	-0.453	-0.411	0.4455	0.2337	-0.5068
s.lin.t.77.2.110-101	0	0	0	0	0	0	0	0	0	1	1	1	0	1	0	1	1	0	2	1	94.7	1.98	0.0200	2.03	0.0056	2.67	0.0525	0.8313	-0.267	-0.417	-0.256	0.2592	0.0787	0.4103
s.lin.t.77.2.110-110	0	0	0	0	0	0	0	0	0	1	1	1	0	1	1	0	1	0	2	1	95.5	1.99	0.0103	1.99	0.0035	2.99	0.0000	0.8347	-0.262	-0.438	-0.065	0.1492	-0.0014	-1.0000
z.cyc.17.34.1.x10-010	0	1	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	2	1	1	69.4	0.74	0.0209	1.61	0.0689	2.57	0.0000	0.7063	-0.842	-0.635	-0.315	0.2664	0.5066	-1.0000
z.cyc.34.45.1.001-1x0	0	0	0	0	0	1	0	1	0	0	0	0	1	1	0	0	0	2	1	1	98.4	0.87	0.1006	1.31	0.0276	2.18	0.0410	0.8468	-0.782	-0.792	-0.548	0.5268	0.3506	0.3696
z.cyc.34.45.1.010-0x1	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0	1	0	2	1	1	71.6	1.30	0.0253	1.82	0.1303	2.92	0.0836	0.7188	-0.582	-0.526	-0.107	0.2981	0.6152	0.4868
z.cyc.34.45.1.100-0x1	0	0	0	0	0	1	0	1	0	0	1	0	0	0	0	1	0	2	1	1	82.4	1.09	0.0158	1.87	0.0634	2.76	0.0025	0.7754	-0.680	-0.500	-0.202	0.2201	0.4924	-0.0910
z.cyc.34.54.1.001-1x0	0	0	0	0	0	1	0	1	0	0	0	0	1	1	0	0	1	2	1	1	96.3	0.78	0.0495	1.27	0.0119	2.06	0.1687	0.8381	-0.824	-0.813	-0.619	0.4093	0.2072	0.6024
z.cyc.34.67.1.010-01x	0	0	0	0	0	1	0	0	1	0	0	1	0	0	1	0	0	2	1	1	73.0	0.86	0.0202	1.57	0.0802	2.57	0.0000	0.7266	-0.787	-0.656	-0.315	0.2608	0.5324	-1.0000
z.lin.c.33.1.001-010	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	2	1	1	113.4	0.99	0.0062	1.60	0.0449	2.07	0.0111	0.9039	-0.726	-0.641	-0.613	0.0651	0.4336	0.1544
z.lin.c.33.1.010-010	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	2	1	1	115.2	0.87	0.0139	1.59	0.0419	2.06	0.0110	0.9102	-0.782	-0.646	-0.619	0.1989	0.4218	0.1529
z.lin.c.33.1.010-100	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	2	1	1	117.7	1.15	0.2041	1.76	0.0047	2.27	0.0734	0.9188	-0.652	-0.557	-0.494	0.6440	0.0488	0.4654
z.lin.c.33.2.010-111	0	0	0	0	1	0	0	0	0	0	0	1	0	1	1	1	0	2	2	1	98.2	1.14	0.1678	1.52	0.0344	2.22	0.0218	0.8459	-0.657	-0.682	-0.524	0.6115	0.3882	0.2656
z.lin.c.34.1.001-010	0	0	0	0	1	0	1	0	0	0	0	0	1	0	1	0	0	2	1	1	108.0	1.05	0.0970	1.70	0.1093	2.36	0.1017	0.8842	-0.698	-0.589	-0.440	0.5207	0.5852	0.5191
z.lin.c.34.1.010-001	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	1	0	2	1	1	112.2	1.00	0.0014	1.55	0.0593	2.12	0.0068	0.8996	-0.722	-0.667	-0.583	-0.1814	0.4810	0.0738
z.lin.c.34.1.010-010	0	0	0	0	1	0	1	0	0	0	0	1	0	0	1	0	0	2	1	1	108.4	1.06	0.1832	1.68	0.0017	2.28	0.0246	0.8857	-0.694	-0.599	-0.488	0.6261	-0.1245	0.2855
z.lin.c.34.1.010-100	0	0	0	0	1	0	1	0	0	0	0	1	0	1	0	0	0	2	1	1	122.8	1.08	0.0396	1.40	0.0020	2.00	0.0261	0.9359	-0.684	-0.745	-0.655	0.3723	-0.0968	0.2952
z.lin.c.34.2.010-111	0	0	0	0	1	0	1	0	0	0	0	1	0	1	1	1	0	2	2	1	98.7	1.10	0.1304	1.48	0.0260	2.15	0.0007	0.8480	-0.675	-0.703	-0.565	0.5697	0.3404	-0.3006
z.lin.c.37.1.001-010	0	0	0	0	1	0	0	0	0	1	0	0	1	0	1	0	0	2	1	1	113.7	1.00	0.0015	1.62	0.0067	2.08	0.0162	0.9049	-0.722	-0.630	-0.607	-0.1699	0.1093	0.2167
z.lin.c.37.1.010-001	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	1	0	2	1	1	107.8	1.06	0.1466	1.71	0.0035	2.23	0.0092	0.8835	-0.694	-0.583	-0.518	0.5891	-0.0014	0.1235
z.lin.c.37.1.010-010	0	0	0	0	1	0	0	0	0	1	0	1	0	0	1	0	0	2	1	1	115.6	0.93	0.0006	1.57	0.0036	2.04	0.0195	0.9116	-0.754	-0.656	-0.631	-0.3217	0.0034	0.2472
z.lin.c.37.1.010-100	0	0	0	0	1	0	0	0	0	1	0	1	0	1	0	0	0	2	1	1	121.6	1.11	0.0462	1.45	0.0016	2.02	0.0284	0.9320	-0.671	-0.719	-0.643	0.3978	-0.1348	0.3091
z.lin.c.37.1.100-010	0	0	0	0	1	0	0	0	0	1	1	0	0	0	1	0	0	2	1	1	120.8	1.13	0.0046	1.74	0.0026	2.15	0.0234	0.9293	-0.661	-0.568	-0.565	0.0157	-0.0521	0.2772
z.lin.c.37.2.010-111	0	0	0	0	1	0	0	0	0	1	0	1	0	1	1	1	0	2	2	1	97.4	1.22	0.1380	1.61	0.0122	2.18	0.0016	0.8427	-0.619	-0.635	-0.548	0.5791	0.2114	-0.1645
z.lin.c.37.2.111-010	0	0	0	0	1	0	0	0	0	1	1	1	1	0	1	0	0	2	2	1	102.0	0.93	0.0038	1.22	0.0296	1.99	0.0249	0.8612	-0.754	-0.839	-0.661	-0.0160	0.3625	0.2874
z.lin.c.44.1.001-001	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	2	1	1	116.7	0.77	0.0024	1.28	0.0120	1.77	0.0473	0.9154	-0.828	-0.807	-0.792	-0.0921	0.2086	0.3931
z.lin.c.44.1.001-010	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	2	1	1	108.4	0.92	0.0055	1.54	0.1709	2.26	0.0276	0.8857	-0.759	-0.672	-0.500	0.0453	0.6614	0.3044
z.lin.c.44.1.001-100	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	2	1	1	126.8	0.86	0.0069	1.28	0.0060	1.73	0.0455	0.9488	-0.787	-0.807	-0.815	0.0829	0.0905	0.3867
z.lin.c.47.1.100-010	0	0	0	0	0	0	1	0	0	1	1	0	0	0	1	0	0	2	1	1	123.1	1.07	0.0026	1.50	0.0035	2.01	0.0170	0.9369	-0.689	-0.693	-0.649	-0.0788	-0.0014	0.2246
