Molec_name	Conn_12	Conn_17	Conn_2	Conn_23	Conn_3	Conn_34	Conn_4	Conn_45	Conn_67	Conn_7	Ox_N1	Ox_O2	Ox_O3	Ox_N4	Ox_O5	Ox_O6	Central_bond	LS	Ox_state	DHI/DHICA	G_rel	E_S1	f_S1	E_S2	f_S2	E_S3	f_S3	AIQM_E_rel	G_rel_norm	E_S1_norm	E_S2_norm	E_S3_norm	log_f_S1_norm	log_f_S2_norm	log_f_S3_norm	AIQM_E_rel_norm
z.lin.t.77.1.010-001	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	1	1	2	1	0	142.8	0.94	0.0031	1.57	0.1462	2.19	0.0693	103.9	0.5624	-0.749	-0.656	-0.542	-0.0497	0.6348	0.4560	0.4599
z.lin.t.22.1.010-010	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1	0	1	2	1	0	142.9	1.14	0.4172	1.39	0.0000	2.55	1.5181	118.4	0.5635	-0.657	-0.750	-0.327	0.7624	-1.0000	0.9642	0.6634
z.lin.c.47.1.010-010	0	0	0	0	0	0	1	0	0	1	0	1	0	0	1	0	0	2	1	0	143.4	0.74	0.0111	1.56	0.0084	1.98	0.0209	99.9	0.5689	-0.842	-0.661	-0.667	0.1616	0.1478	0.2586	0.4032
z.lin.c.77.1.010-001	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0	2	1	0	143.4	0.70	0.0112	1.65	0.0116	2.04	0.0185	99.0	0.5689	-0.861	-0.615	-0.631	0.1631	0.2028	0.2385	0.3904
z.lin.c.44.1.010-001	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	1	0	2	1	0	143.7	0.88	0.0033	1.56	0.1535	2.22	0.0158	111.3	0.5722	-0.777	-0.661	-0.524	-0.0393	0.6431	0.2126	0.5640
z.lin.t.44.1.001-001	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	1	2	1	0	144.1	0.84	0.0018	1.44	0.0112	1.98	0.0489	101.4	0.5766	-0.796	-0.724	-0.667	-0.1397	0.1969	0.3986	0.4245
z.lin.c.22.1.010-010	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	2	1	0	144.3	1.22	0.4351	1.26	0.0001	2.59	1.5199	121.8	0.5788	-0.619	-0.818	-0.304	0.7694	-0.6075	0.9643	0.7105
z.lin.c.47.1.001-010	0	0	0	0	0	0	1	0	0	1	0	0	1	0	1	0	0	2	1	0	144.3	1.13	0.0040	1.64	0.0077	2.23	0.0216	107.2	0.5788	-0.661	-0.620	-0.518	-0.0075	0.1330	0.2640	0.5053
z.lin.c.44.1.001-001	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	2	1	0	144.4	0.84	0.0014	1.43	0.0110	1.94	0.0463	101.2	0.5799	-0.796	-0.729	-0.690	-0.1814	0.1938	0.3896	0.4218
z.lin.t.23.1.010-010	0	0	1	0	1	0	0	0	0	0	0	1	0	0	1	0	1	2	1	0	144.5	1.19	0.1838	1.36	0.0107	2.60	0.4093	117.7	0.5810	-0.633	-0.766	-0.298	0.6266	0.1891	0.7484	0.6531
z.lin.c.33.1.010-001	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	2	1	0	144.7	1.06	0.0428	1.44	0.2615	2.50	0.2078	110.6	0.5832	-0.694	-0.724	-0.357	0.3852	0.7339	0.6368	0.5542
z.lin.t.33.1.010-001	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	1	2	1	0	144.8	0.96	0.1029	1.34	0.1870	2.32	0.0728	109.2	0.5842	-0.740	-0.776	-0.464	0.5305	0.6768	0.4641	0.5337
z.lin.c.37.1.001-010	0	0	0	0	1	0	0	0	0	1	0	0	1	0	1	0	0	2	1	0	145.1	1.04	0.0033	1.65	0.0096	2.17	0.0195	107.5	0.5875	-0.703	-0.615	-0.554	-0.0393	0.1706	0.2472	0.5101
z.lin.t.23.1.100-010	0	0	1	0	1	0	0	0	0	0	1	0	0	0	1	0	1	2	1	0	145.2	1.23	0.0428	1.60	0.0062	2.62	0.8808	118.6	0.5886	-0.615	-0.641	-0.286	0.3852	0.0961	0.8745	0.6660
z.lin.t.47.1.001-010	0	0	0	0	0	0	1	0	0	1	0	0	1	0	1	0	1	2	1	0	145.7	1.02	0.0034	1.58	0.0057	2.15	0.0320	107.1	0.5941	-0.712	-0.651	-0.565	-0.0344	0.0817	0.3287	0.5050
d.lin.c.77.1.100-001	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	1	0	145.8	1.41	0.2100	1.58	0.0075	2.11	0.1050	103.1	0.5952	-0.531	-0.651	-0.589	0.6487	0.1285	0.5244	0.4476
z.lin.t.34.1.010-001	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	1	1	2	1	0	145.8	1.03	0.0031	1.44	0.0636	2.28	0.0014	111.2	0.5952	-0.708	-0.724	-0.488	-0.0497	0.4929	-0.1864	0.5615
z.lin.c.23.1.100-010	0	0	1	0	1	0	0	0	0	0	1	0	0	0	1	0	0	2	1	0	146.0	1.23	0.0426	1.57	0.0019	2.63	0.8966	119.7	0.5974	-0.615	-0.656	-0.280	0.3844	-0.1056	0.8775	0.6820
z.lin.t.77.1.010-010	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	0	1	2	1	0	146.4	0.92	0.0048	1.41	0.0049	2.03	0.0280	98.6	0.6018	-0.759	-0.740	-0.637	0.0227	0.0559	0.3068	0.3855
z.lin.c.34.1.010-001	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	1	0	2	1	0	146.4	1.01	0.0007	1.46	0.0533	2.19	0.0051	110.5	0.6018	-0.717	-0.714	-0.542	-0.2962	0.4628	0.0264	0.5517
z.lin.t.27.1.010-100	0	0	1	0	0	0	0	0	0	1	0	1	0	1	0	0	1	2	1	0	146.6	1.33	0.1234	2.00	0.0148	2.29	0.0956	116.4	0.6039	-0.568	-0.432	-0.482	0.5606	0.2444	0.5089	0.6352
d.lin.t.34.1.100-100	0	0	0	0	1	0	1	0	0	0	1	0	0	1	0	0	1	1	1	0	147.2	1.75	0.1761	2.20	0.0625	2.52	0.3324	118.5	0.6105	-0.374	-0.328	-0.345	0.6195	0.4899	0.7141	0.6643
z.lin.c.77.1.010-010	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	0	0	2	1	0	147.3	1.16	0.0048	1.59	0.0067	2.16	0.0230	107.9	0.6116	-0.647	-0.646	-0.560	0.0227	0.1093	0.2744	0.5153
d.lin.c.27.1.100-100	0	0	1	0	0	0	0	0	0	1	1	0	0	1	0	0	0	1	1	0	147.9	1.31	0.0353	1.62	0.0143	2.20	0.7271	112.6	0.6182	-0.578	-0.630	-0.536	0.3533	0.2385	0.8430	0.5821
d.lin.c.34.1.100-100	0	0	0	0	1	0	1	0	0	0	1	0	0	1	0	0	0	1	1	0	147.9	1.74	0.1263	2.15	0.0590	2.47	0.2632	119.2	0.6182	-0.378	-0.354	-0.375	0.5644	0.4801	0.6757	0.6743
z.lin.t.27.1.100-010	0	0	1	0	0	0	0	0	0	1	1	0	0	0	1	0	1	2	1	0	148.6	1.17	0.0278	1.65	0.0020	2.44	0.0931	117.7	0.6258	-0.643	-0.615	-0.393	0.3137	-0.0968	0.5046	0.6525
z.lin.t.24.1.100-001	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	1	1	2	1	0	149.0	0.93	0.0116	1.34	0.0103	2.45	0.8181	113.5	0.6302	-0.754	-0.776	-0.387	0.1689	0.1826	0.8624	0.5938
z.lin.c.27.1.010-100	0	0	1	0	0	0	0	0	0	1	0	1	0	1	0	0	0	2	1	0	149.4	1.34	0.1957	1.72	0.0052	2.13	0.2441	120.4	0.6346	-0.564	-0.578	-0.577	0.6370	0.0661	0.6633	0.6913
d.lin.c.47.1.100-001	0	0	0	0	0	0	1	0	0	1	1	0	0	0	0	1	0	1	1	0	149.9	1.28	0.1726	1.44	0.0756	2.08	0.0362	110.7	0.6400	-0.592	-0.724	-0.607	0.6162	0.5224	0.3491	0.5549
z.lin.t.33.1.010-010	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	1	2	1	0	150.0	1.11	0.0834	1.35	0.0604	2.41	0.0146	119.5	0.6411	-0.671	-0.771	-0.411	0.4957	0.4841	0.1996	0.6792
s.cyc.12.17.0.x00-x00	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	152.0	3.84	0.5445	4.23	0.1938	4.27	0.2159	122.1	0.6630	0.596	0.729	0.696	0.8065	0.6829	0.6430	0.7147
z.lin.c.24.1.010-100	0	0	1	0	0	0	1	0	0	0	0	1	0	1	0	0	0	2	1	0	150.2	1.28	0.2429	1.74	0.0303	2.15	0.2329	120.9	0.6433	-0.592	-0.568	-0.565	0.6728	0.3665	0.6555	0.6985
d.lin.t.37.1.100-100	0	0	0	0	1	0	0	0	0	1	1	0	0	1	0	0	1	1	1	0	150.2	1.78	0.0793	2.08	0.1543	2.41	0.3386	119.4	0.6433	-0.360	-0.391	-0.411	0.4873	0.6440	0.7171	0.6768
d.lin.c.37.1.100-100	0	0	0	0	1	0	0	0	0	1	1	0	0	1	0	0	0	1	1	0	150.5	1.81	0.0686	2.13	0.0664	2.45	0.3920	121.0	0.6466	-0.346	-0.365	-0.387	0.4633	0.5003	0.7412	0.7001
d.lin.t.47.1.100-001	0	0	0	0	0	0	1	0	0	1	1	0	0	0	0	1	1	1	1	0	150.5	1.17	0.2069	1.53	0.0130	2.11	0.0636	109.9	0.6466	-0.643	-0.677	-0.589	0.6462	0.2223	0.4418	0.5442
z.lin.t.34.1.100-001	0	0	0	0	1	0	1	0	0	0	1	0	0	0	0	1	1	2	1	0	151.1	0.87	0.0645	1.79	0.0010	2.26	0.1697	121.5	0.6532	-0.782	-0.542	-0.500	0.4531	-0.2150	0.6034	0.7060
z.lin.c.33.1.010-010	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	2	1	0	152.0	0.89	0.0200	1.39	0.0644	2.26	0.0009	121.8	0.6630	-0.773	-0.750	-0.500	0.2592	0.4950	-0.2592	0.7115
z.lin.t.24.1.010-100	0	0	1	0	0	0	1	0	0	0	0	1	0	1	0	0	1	2	1	0	152.2	1.20	0.2089	1.69	0.0063	2.18	0.1377	122.5	0.6652	-0.629	-0.594	-0.548	0.6478	0.0988	0.5690	0.7213
z.lin.t.34.1.001-100	0	0	0	0	1	0	1	0	0	0	0	0	1	1	0	0	1	2	1	0	152.2	1.11	0.2747	1.37	0.0232	2.03	0.0177	116.4	0.6652	-0.671	-0.760	-0.637	0.6932	0.3210	0.2313	0.6355
z.lin.t.37.1.010-010	0	0	0	0	1	0	0	0	0	1	0	1	0	0	1	0	1	2	1	0	152.2	1.00	0.0083	1.42	0.0072	2.22	0.0445	120.5	0.6652	-0.722	-0.734	-0.524	0.1135	0.1215	0.3830	0.6925
z.lin.t.37.1.001-100	0	0	0	0	1	0	0	0	0	1	0	0	1	1	0	0	1	2	1	0	152.3	1.19	0.2224	1.39	0.0126	2.08	0.0166	114.8	0.6663	-0.633	-0.750	-0.607	0.6582	0.2169	0.2207	0.6130
z.lin.c.34.1.100-001	0	0	0	0	1	0	1	0	0	0	1	0	0	0	0	1	0	2	1	0	152.3	0.85	0.0348	1.66	0.0005	2.13	0.0714	122.6	0.6663	-0.791	-0.609	-0.577	0.3509	-0.3331	0.4609	0.7216
z.lin.c.34.1.001-100	0	0	0	0	1	0	1	0	0	0	0	0	1	1	0	0	0	2	1	0	152.4	1.12	0.2185	1.38	0.0445	2.02	0.0363	115.9	0.6674	-0.666	-0.755	-0.643	0.6552	0.4320	0.3495	0.6283
z.lin.c.24.1.100-001	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	1	0	2	1	0	152.4	0.96	0.0107	1.34	0.0110	2.47	0.8162	118.4	0.6674	-0.740	-0.776	-0.375	0.1555	0.1938	0.8620	0.6634
z.lin.c.37.1.010-010	0	0	0	0	1	0	0	0	0	1	0	1	0	0	1	0	0	2	1	0	152.4	0.94	0.0005	1.47	0.0070	2.15	0.0240	119.5	0.6674	-0.749	-0.708	-0.565	-0.3519	0.1167	0.2814	0.6782
z.lin.t.37.1.100-010	0	0	0	0	1	0	0	0	0	1	1	0	0	0	1	0	1	2	1	0	152.5	0.90	0.0246	1.73	0.0003	2.17	0.0833	120.8	0.6685	-0.768	-0.573	-0.554	0.2934	-0.4202	0.4863	0.6969
d.lin.t.24.1.100-100	0	0	1	0	0	0	1	0	0	0	1	0	0	1	0	0	1	1	1	0	152.6	1.63	0.0265	1.65	0.1717	2.40	0.5841	123.1	0.6696	-0.429	-0.615	-0.417	0.3058	0.6622	0.8069	0.7287
z.lin.t.27.1.010-010	0	0	1	0	0	0	0	0	0	1	0	1	0	0	1	0	1	2	1	0	152.8	1.06	0.0131	1.64	0.0917	2.29	0.1351	119.4	0.6718	-0.694	-0.620	-0.482	0.1891	0.5553	0.5659	0.6778
d.lin.t.77.1.100-001	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	1	1	1	0	152.9	1.22	0.1941	1.48	0.0081	2.11	0.0500	115.0	0.6729	-0.619	-0.703	-0.589	0.6356	0.1416	0.4022	0.6153
d.lin.c.44.1.100-010	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	1	1	0	153.4	1.41	0.2007	1.57	0.0694	2.19	0.0351	122.6	0.6783	-0.531	-0.656	-0.542	0.6412	0.5078	0.3440	0.7222
z.lin.c.27.1.100-010	0	0	1	0	0	0	0	0	0	1	1	0	0	0	1	0	0	2	1	0	153.5	0.98	0.0132	1.32	0.0015	2.17	0.0553	117.7	0.6794	-0.731	-0.786	-0.554	0.1903	-0.1459	0.4188	0.6535
z.lin.c.37.1.001-100	0	0	0	0	1	0	0	0	0	1	0	0	1	1	0	0	0	2	1	0	153.9	1.21	0.2200	1.51	0.0039	2.00	0.0342	118.5	0.6838	-0.624	-0.688	-0.655	0.6564	0.0170	0.3397	0.6649
d.lin.c.47.1.010-100	0	0	0	0	0	0	1	0	0	1	0	1	0	1	0	0	0	1	1	0	153.9	1.32	0.1681	1.37	0.0006	1.92	0.1151	117.7	0.6838	-0.573	-0.760	-0.702	0.6118	-0.3020	0.5395	0.6539
d.lin.t.44.1.100-010	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	1	1	1	0	154.9	1.22	0.1981	1.50	0.0156	2.11	0.0313	122.8	0.6947	-0.619	-0.693	-0.589	0.6390	0.2534	0.3251	0.7242
z.lin.c.47.1.001-100	0	0	0	0	0	0	1	0	0	1	0	0	1	1	0	0	0	2	1	0	155.8	0.98	0.0149	1.28	0.0034	1.94	0.0413	117.0	0.7046	-0.731	-0.807	-0.690	0.2104	-0.0064	0.3708	0.6432
d.lin.t.47.1.010-100	0	0	0	0	0	0	1	0	0	1	0	1	0	1	0	0	1	1	1	0	156.4	1.31	0.2068	1.40	0.0093	2.19	0.0218	125.9	0.7112	-0.578	-0.745	-0.542	0.6461	0.1652	0.2656	0.7688
z.lin.t.44.1.100-001	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1	1	2	1	0	156.7	0.94	0.0088	1.24	0.0009	1.84	0.0525	120.1	0.7144	-0.749	-0.828	-0.750	0.1231	-0.2329	0.4103	0.6873
d.lin.c.24.1.100-100	0	0	1	0	0	0	1	0	0	0	1	0	0	1	0	0	0	1	1	0	156.7	1.58	0.1236	1.66	0.0738	2.40	0.5867	129.7	0.7144	-0.452	-0.609	-0.417	0.5609	0.5183	0.8076	0.8214
z.lin.c.44.1.100-001	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0	2	1	0	156.8	0.90	0.0049	1.24	0.0017	1.80	0.0471	119.9	0.7155	-0.768	-0.828	-0.774	0.0262	-0.1245	0.3924	0.6843
z.lin.c.47.1.100-010	0	0	0	0	0	0	1	0	0	1	1	0	0	0	1	0	0	2	1	0	157.2	1.11	0.0022	1.58	0.0034	1.97	0.0194	124.8	0.7199	-0.671	-0.651	-0.673	-0.1065	-0.0064	0.2464	0.7525
z.lin.t.47.1.100-010	0	0	0	0	0	0	1	0	0	1	1	0	0	0	1	0	1	2	1	0	157.5	1.15	0.0097	1.47	0.0035	1.98	0.0386	125.0	0.7232	-0.652	-0.708	-0.667	0.1393	-0.0014	0.3596	0.7563
z.lin.t.77.1.100-010	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	1	2	1	0	157.6	0.99	0.0010	1.31	0.0012	1.88	0.0245	120.6	0.7243	-0.726	-0.792	-0.726	-0.2371	-0.1839	0.2848	0.6943
z.lin.t.47.1.001-100	0	0	0	0	0	0	1	0	0	1	0	0	1	1	0	0	1	2	1	0	157.7	0.98	0.0030	1.27	0.0013	1.86	0.0524	120.4	0.7254	-0.731	-0.813	-0.738	-0.0551	-0.1702	0.4099	0.6915
z.lin.c.34.1.010-100	0	0	0	0	1	0	1	0	0	0	0	1	0	1	0	0	0	2	1	0	158.8	0.96	0.0288	1.42	0.0030	1.96	0.0259	125.8	0.7374	-0.740	-0.734	-0.679	0.3196	-0.0277	0.2939	0.7677
z.lin.t.37.1.010-100	0	0	0	0	1	0	0	0	0	1	0	1	0	1	0	0	1	2	1	0	159.1	1.16	0.0724	1.51	0.0097	2.05	0.0031	124.5	0.7407	-0.647	-0.688	-0.625	0.4723	0.1724	-0.0556	0.7484
z.lin.c.37.1.010-100	0	0	0	0	1	0	0	0	0	1	0	1	0	1	0	0	0	2	1	0	159.3	1.03	0.0319	1.40	0.0027	2.00	0.0266	128.0	0.7429	-0.708	-0.745	-0.655	0.3365	-0.0457	0.2983	0.7976
d.lin.t.27.1.100-100	0	0	1	0	0	0	0	0	0	1	1	0	0	1	0	0	1	1	1	0	160.2	1.59	0.0192	1.76	0.0863	2.30	0.7258	133.2	0.7527	-0.448	-0.557	-0.476	0.2524	0.5449	0.8427	0.8707
z.lin.t.34.1.010-100	0	0	0	0	1	0	1	0	0	0	0	1	0	1	0	0	1	2	1	0	161.0	1.07	0.0391	1.53	0.1306	2.31	0.3043	125.2	0.7615	-0.689	-0.677	-0.470	0.3702	0.6156	0.6996	0.7592
d.lin.c.44.1.100-100	0	0	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	1	1	0	168.9	1.07	0.1767	1.54	0.0346	1.84	0.0118	128.1	0.8479	-0.689	-0.672	-0.750	0.6201	0.3891	0.1645	0.7990
d.lin.t.44.1.100-100	0	0	0	0	0	0	1	0	0	0	1	0	0	1	0	0	1	1	1	0	172.6	1.24	0.2381	1.37	0.0006	1.68	0.1437	134.1	0.8884	-0.610	-0.760	-0.845	0.6695	-0.3020	0.5760	0.8841
d.lin.c.47.1.100-100	0	0	0	0	0	0	1	0	0	1	1	0	0	1	0	0	0	1	1	0	173.0	1.13	0.1320	1.39	0.1132	1.75	0.0284	133.8	0.8928	-0.661	-0.750	-0.804	0.5718	0.5912	0.3091	0.8789
d.lin.t.47.1.100-100	0	0	0	0	0	0	1	0	0	1	1	0	0	1	0	0	1	1	1	0	176.0	1.02	0.0113	1.19	0.2108	1.63	0.0590	139.6	0.9256	-0.712	-0.854	-0.875	0.1646	0.6972	0.4295	0.9607
d.lin.t.77.1.100-100	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	1	1	1	0	177.5	0.72	0.0201	1.00	0.0047	1.69	0.0148	142.4	0.9420	-0.852	-0.953	-0.839	0.2600	0.0488	0.2018	1.0000
d.lin.c.77.1.100-100	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	1	1	0	182.8	1.04	0.1068	1.23	0.0000	1.42	0.2028	139.2	1.0000	-0.703	-0.833	-1.000	0.5367	-1.0000	0.6327	0.9555
s.cyc.34.34.1.110-000	0	0	0	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0	1	0	56.5	1.79	0.0897	2.02	0.0389	2.98	0.0691	51.2	-0.3818	-0.355	-0.422	-0.071	0.5078	0.4091	0.4555	-0.2802
d.cyc.34.43.1.010-100	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	1	1	1	0	57.2	1.90	0.1198	2.44	0.0378	3.21	0.0641	33.0	-0.3742	-0.304	-0.203	0.065	0.5557	0.4042	0.4431	-0.5359
z.cyc.34.43.1.010-010	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	1	2	1	0	57.8	1.37	0.1701	1.58	0.0000	2.91	0.0696	25.3	-0.3676	-0.550	-0.651	-0.113	0.6138	-1.0000	0.4567	-0.6448
d.cyc.34.34.1.010-010	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	1	1	0	59.3	1.74	0.0750	1.76	0.0924	2.95	0.0001	29.9	-0.3512	-0.378	-0.557	-0.089	0.4781	0.5566	-0.6209	-0.5797
s.cyc.34.43.1.000-011	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	1	0	1	0	60.3	1.31	0.1064	2.54	0.0000	2.80	0.0166	39.3	-0.3403	-0.578	-0.151	-0.179	0.5360	-1.0000	0.2207	-0.4482
s.cyc.34.34.1.011-000	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	1	0	61.0	1.13	0.0810	2.36	0.0192	2.68	0.0000	34.0	-0.3326	-0.661	-0.245	-0.250	0.4909	0.2887	-1.0000	-0.5228
d.cyc.34.34.1.100-100	0	0	0	0	0	1	0	0	0	0	1	0	0	1	0	0	0	1	1	0	61.6	2.59	0.0603	2.77	0.0611	3.37	0.0462	40.2	-0.3260	0.016	-0.031	0.161	0.4420	0.4861	0.3892	-0.4351
s.cyc.34.34.1.101-000	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	1	0	62.5	1.75	0.1910	2.65	0.0526	3.26	0.0426	35.0	-0.3162	-0.374	-0.094	0.095	0.6330	0.4605	0.3759	-0.5083
s.cyc.34.43.1.000-101	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	1	0	1	0	64.0	1.63	0.1587	2.65	0.0606	3.27	0.1017	41.1	-0.2998	-0.429	-0.094	0.101	0.6023	0.4847	0.5191	-0.4232
z.cyc.34.43.1.001-010	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	1	2	1	0	65.1	1.24	0.0889	1.50	0.0652	2.84	0.0696	37.6	-0.2877	-0.610	-0.693	-0.155	0.5063	0.4972	0.4567	-0.4724
s.cyc.34.43.1.000-110	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	1	0	1	0	66.2	1.27	0.0874	2.53	0.0520	2.96	0.0768	43.6	-0.2757	-0.596	-0.156	-0.083	0.5035	0.4586	0.4729	-0.3872
d.cyc.34.43.1.100-100	0	0	0	0	0	1	0	0	0	0	1	0	0	1	0	0	1	1	1	0	66.8	2.27	0.1058	2.42	0.0000	3.04	0.0873	47.1	-0.2691	-0.132	-0.214	-0.036	0.5351	-1.0000	0.4940	-0.3391
d.cyc.34.34.1.100-010	0	0	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	1	1	0	68.9	1.67	0.1018	2.19	0.0319	3.04	0.0576	28.7	-0.2462	-0.411	-0.333	-0.036	0.5287	0.3753	0.4255	-0.5971
z.cyc.34.34.1.100-001	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0	2	1	0	69.0	1.50	0.0723	2.08	0.0560	2.93	0.0760	46.3	-0.2451	-0.490	-0.391	-0.101	0.4720	0.4712	0.4712	-0.3493
z.cyc.17.43.1.x01-010	0	1	0	0	0	1	0	0	0	0	0	0	1	0	1	0	1	2	1	0	69.1	1.34	0.1441	1.64	0.0193	3.02	0.1154	32.3	-0.2440	-0.564	-0.620	-0.048	0.5863	0.2896	0.5399	-0.5464
d.cyc.17.43.1.x01-100	0	1	0	0	0	1	0	0	0	0	0	0	1	1	0	0	1	1	1	0	69.1	1.88	0.1099	2.45	0.0348	3.28	0.1036	41.0	-0.2440	-0.313	-0.198	0.107	0.5414	0.3901	0.5222	-0.4243
d.cyc.17.34.1.x01-010	0	1	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	1	1	0	70.0	1.76	0.1160	1.79	0.0474	2.97	0.0001	39.3	-0.2341	-0.369	-0.542	-0.077	0.5504	0.4428	-0.6209	-0.4480
z.cyc.34.34.1.010-001	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	2	1	0	70.1	0.89	0.0654	1.54	0.0447	3.00	0.0000	43.8	-0.2330	-0.773	-0.672	-0.060	0.4554	0.4328	-1.0000	-0.3851
s.cyc.17.43.1.x00-011	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	1	1	0	1	0	71.0	1.32	0.0964	2.62	0.0000	2.71	0.0046	45.0	-0.2232	-0.573	-0.109	-0.232	0.5197	-1.0000	0.0094	-0.3674
s.cyc.17.34.1.x00-110	0	1	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	1	0	71.1	1.39	0.0369	2.10	0.0136	3.11	0.0632	42.0	-0.2221	-0.541	-0.380	0.006	0.3606	0.2300	0.4408	-0.4105
s.cyc.17.34.1.x00-011	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	1	0	71.8	1.17	0.0796	2.34	0.0128	2.67	0.0000	43.5	-0.2144	-0.643	-0.255	-0.256	0.4880	0.2196	-1.0000	-0.3894
s.cyc.17.34.1.x00-101	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	1	0	72.2	1.86	0.1476	2.70	0.0274	3.49	0.0316	43.2	-0.2101	-0.323	-0.068	0.232	0.5903	0.3494	0.3267	-0.3934
z.cyc.34.43.1.001-100	0	0	0	0	0	1	0	0	0	0	0	0	1	1	0	0	1	2	1	0	72.3	1.19	0.0477	2.03	0.0384	2.86	0.1561	50.7	-0.2090	-0.633	-0.417	-0.143	0.4031	0.4069	0.5897	-0.2874
s.cyc.17.43.1.x00-101	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	1	1	0	1	0	73.9	1.71	0.1468	2.62	0.0378	3.47	0.1120	46.4	-0.1915	-0.392	-0.109	0.220	0.5894	0.4042	0.5350	-0.3482
s.cyc.17.43.1.x11-000	0	1	0	0	0	1	0	0	0	0	0	1	1	0	0	0	1	0	1	0	74.3	1.16	0.0590	2.47	0.0000	2.79	0.0043	48.8	-0.1871	-0.647	-0.188	-0.185	0.4384	-1.0000	-0.0017	-0.3146
s.cyc.17.43.1.x00-110	0	1	0	0	0	1	0	0	0	0	0	0	0	1	1	0	1	0	1	0	75.7	1.33	0.0758	2.45	0.0122	3.21	0.0982	47.1	-0.1718	-0.568	-0.198	0.065	0.4799	0.2114	0.5133	-0.3390
z.cyc.17.43.1.x01-001	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	1	1	2	1	0	76.4	1.22	0.1022	1.57	0.0564	2.92	0.1099	44.4	-0.1641	-0.619	-0.656	-0.107	0.5294	0.4724	0.5319	-0.3764
z.cyc.17.43.1.x10-010	0	1	0	0	0	1	0	0	0	0	0	1	0	0	1	0	1	2	1	0	77.4	1.24	0.0786	1.51	0.1003	3.01	0.2524	39.9	-0.1532	-0.610	-0.688	-0.054	0.4859	0.5706	0.6688	-0.4391
z.cyc.34.43.1.001-001	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1	1	2	1	0	78.0	0.86	0.0662	1.16	0.0466	2.68	0.1522	44.6	-0.1466	-0.787	-0.870	-0.250	0.4574	0.4399	0.5855	-0.3741
s.cyc.34.45.1.011-0x0	0	0	0	0	0	1	0	1	0	0	0	1	1	0	0	0	0	0	1	0	79.1	1.52	0.0710	2.65	0.0000	2.94	0.0039	57.4	-0.1346	-0.480	-0.094	-0.095	0.4690	-1.0000	-0.0178	-0.1936
